,date,state,actuals.newCases,actuals.newDeaths,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio
460,2021-06-04,AK,60.0,0.0,811285.0,340100.0,290096.0,0.465,0.397
461,2021-06-05,AK,0.0,0.0,814795.0,340957.0,291308.0,0.466,0.398
462,2021-06-06,AK,0.0,0.0,814795.0,341938.0,292994.0,0.467,0.401
463,2021-06-07,AK,51.0,0.0,814795.0,342656.0,294058.0,0.468,0.402
464,2021-06-08,AK,0.0,0.0,819105.0,342912.0,294324.0,0.469,0.402
465,2021-06-09,AK,67.0,0.0,819205.0,343010.0,294419.0,0.469,0.402
466,2021-06-10,AK,0.0,0.0,819205.0,343730.0,296184.0,0.47,0.405
467,2021-06-11,AK,61.0,4.0,819725.0,344459.0,297192.0,0.471,0.406
468,2021-06-12,AK,0.0,0.0,819965.0,345283.0,298544.0,0.472,0.408
469,2021-06-13,AK,0.0,0.0,819965.0,345834.0,299428.0,0.473,0.409
470,2021-06-14,AK,67.0,0.0,819965.0,346459.0,300450.0,0.474,0.411
471,2021-06-15,AK,0.0,0.0,822445.0,346864.0,301029.0,0.474,0.411
472,2021-06-16,AK,51.0,0.0,822845.0,347501.0,301947.0,0.475,0.413
473,2021-06-17,AK,0.0,0.0,824965.0,348126.0,302820.0,0.476,0.414
474,2021-06-18,AK,102.0,0.0,825625.0,348668.0,303696.0,0.477,0.415
475,2021-06-19,AK,0.0,0.0,825625.0,349289.0,304545.0,0.477,0.416
476,2021-06-20,AK,0.0,0.0,825625.0,349769.0,305195.0,0.478,0.417
477,2021-06-21,AK,87.0,0.0,825625.0,350345.0,305948.0,0.479,0.418
478,2021-06-22,AK,0.0,0.0,828205.0,350473.0,306072.0,0.479,0.418
479,2021-06-23,AK,71.0,1.0,828205.0,350776.0,306410.0,0.48,0.419
480,2021-06-24,AK,0.0,0.0,828745.0,351550.0,307246.0,0.481,0.42
481,2021-06-25,AK,42.0,0.0,829405.0,352136.0,307888.0,0.481,0.421
482,2021-06-26,AK,0.0,0.0,829405.0,353979.0,310204.0,0.484,0.424
483,2021-06-27,AK,0.0,0.0,829405.0,354711.0,311317.0,0.485,0.426
484,2021-06-28,AK,96.0,0.0,829405.0,355751.0,312331.0,0.486,0.427
485,2021-06-29,AK,0.0,0.0,829845.0,356834.0,312846.0,0.488,0.428
486,2021-06-30,AK,88.0,3.0,829945.0,358311.0,313709.0,0.49,0.429
487,2021-07-01,AK,0.0,0.0,830245.0,358963.0,314489.0,0.491,0.43
488,2021-07-02,AK,105.0,0.0,831665.0,362684.0,318366.0,0.496,0.435
489,2021-07-03,AK,0.0,0.0,831665.0,363378.0,319083.0,0.497,0.436
490,2021-07-04,AK,0.0,0.0,831665.0,364309.0,320501.0,0.498,0.438
491,2021-07-05,AK,0.0,0.0,,,,,
492,2021-07-06,AK,0.0,0.0,831665.0,366245.0,322988.0,0.501,0.442
493,2021-07-07,AK,212.0,0.0,831665.0,366305.0,323060.0,0.501,0.442
494,2021-07-08,AK,0.0,0.0,838615.0,366916.0,323717.0,0.502,0.443
495,2021-07-09,AK,132.0,2.0,839115.0,367466.0,324403.0,0.502,0.443
496,2021-07-10,AK,0.0,0.0,840265.0,368156.0,325118.0,0.503,0.444
497,2021-07-11,AK,0.0,0.0,840265.0,368702.0,325689.0,0.504,0.445
498,2021-07-12,AK,173.0,2.0,840265.0,369011.0,325942.0,0.504,0.446
499,2021-07-13,AK,0.0,0.0,840365.0,369207.0,326089.0,0.505,0.446
500,2021-07-14,AK,248.0,0.0,841265.0,369636.0,326707.0,0.505,0.447
501,2021-07-15,AK,0.0,0.0,842105.0,370116.0,327289.0,0.506,0.447
502,2021-07-16,AK,,,,,,,
503,2020-03-01,AL,,,,,,,
504,2020-03-02,AL,,,,,,,
505,2020-03-03,AL,,,,,,,
506,2020-03-04,AL,,,,,,,
507,2020-03-05,AL,,,,,,,
508,2020-03-06,AL,,,,,,,
509,2020-03-07,AL,,,,,,,
510,2020-03-08,AL,,,,,,,
511,2020-03-09,AL,,,,,,,
512,2020-03-10,AL,,,,,,,
513,2020-03-11,AL,,,,,,,
514,2020-03-12,AL,,,,,,,
515,2020-03-13,AL,,,,,,,
516,2020-03-14,AL,6.0,0.0,,,,,
517,2020-03-15,AL,11.0,0.0,,,,,
518,2020-03-16,AL,6.0,0.0,,,,,
519,2020-03-17,AL,10.0,0.0,,,,,
520,2020-03-18,AL,12.0,0.0,,,,,
521,2020-03-19,AL,27.0,0.0,,,,,
522,2020-03-20,AL,28.0,0.0,,,,,
523,2020-03-21,AL,25.0,0.0,,,,,
524,2020-03-22,AL,26.0,0.0,,,,,
525,2020-03-23,AL,39.0,0.0,,,,,
526,2020-03-24,AL,46.0,0.0,,,,,
527,2020-03-25,AL,,1.0,,,,,
528,2020-03-26,AL,152.0,2.0,,,,,
529,2020-03-27,AL,101.0,1.0,,,,,
530,2020-03-28,AL,81.0,0.0,,,,,
531,2020-03-29,AL,110.0,1.0,,,,,
532,2020-03-30,AL,117.0,6.0,,,,,
533,2020-03-31,AL,52.0,3.0,,,,,
534,2020-04-01,AL,109.0,14.0,,,,,
535,2020-04-02,AL,162.0,4.0,,,,,
536,2020-04-03,AL,265.0,6.0,,,,,
537,2020-04-04,AL,97.0,6.0,,,,,
538,2020-04-05,AL,208.0,1.0,,,,,
539,2020-04-06,AL,165.0,8.0,,,,,
540,2020-04-07,AL,192.0,11.0,,,,,
541,2020-04-08,AL,301.0,3.0,,,,,
542,2020-04-09,AL,340.0,11.0,,,,,
543,2020-04-10,AL,170.0,2.0,,,,,
544,2020-04-11,AL,254.0,13.0,,,,,
545,2020-04-12,AL,321.0,0.0,,,,,
546,2020-04-13,AL,222.0,11.0,,,,,
547,2020-04-14,AL,148.0,10.0,,,,,
548,2020-04-15,AL,288.0,9.0,,,,,
549,2020-04-16,AL,163.0,14.0,,,,,
550,2020-04-17,AL,168.0,14.0,,,,,
551,2020-04-18,AL,151.0,,,,,,
552,2020-04-19,AL,180.0,13.0,,,,,
553,2020-04-20,AL,175.0,4.0,,,,,
554,2020-04-21,AL,249.0,22.0,,,,,
555,2020-04-22,AL,283.0,15.0,,,,,
556,2020-04-23,AL,222.0,,,,,,
557,2020-04-24,AL,194.0,12.0,,,,,
558,2020-04-25,AL,187.0,4.0,,,,,
559,2020-04-26,AL,208.0,6.0,,,,,
560,2020-04-27,AL,118.0,9.0,,,,,
561,2020-04-28,AL,211.0,14.0,,,,,
562,2020-04-29,AL,175.0,20.0,,,,,
563,2020-04-30,AL,143.0,10.0,,,,,
564,2020-05-01,AL,226.0,17.0,,,,,
565,2020-05-02,AL,317.0,0.0,,,,,
566,2020-05-03,AL,277.0,2.0,,,,,
567,2020-05-04,AL,224.0,8.0,,,,,
568,2020-05-05,AL,325.0,17.0,,,,,
569,2020-05-06,AL,254.0,28.0,,,,,
570,2020-05-07,AL,355.0,26.0,,,,,
571,2020-05-08,AL,339.0,14.0,,,,,
572,2020-05-09,AL,283.0,7.0,,,,,
573,2020-05-10,AL,221.0,3.0,,,,,
574,2020-05-11,AL,275.0,10.0,,,,,
575,2020-05-12,AL,300.0,32.0,,,,,
576,2020-05-13,AL,236.0,15.0,,,,,
577,2020-05-14,AL,401.0,23.0,,,,,
578,2020-05-15,AL,272.0,10.0,,,,,
579,2020-05-16,AL,301.0,2.0,,,,,
580,2020-05-17,AL,97.0,3.0,,,,,
581,2020-05-18,AL,315.0,1.0,,,,,
582,2020-05-19,AL,290.0,15.0,,,,,
583,2020-05-20,AL,676.0,18.0,,,,,
584,2020-05-21,AL,362.0,7.0,,,,,
585,2020-05-22,AL,256.0,12.0,,,,,
586,2020-05-23,AL,479.0,8.0,,,,,
587,2020-05-24,AL,329.0,2.0,,,,,
588,2020-05-25,AL,508.0,15.0,,,,,
589,2020-05-26,AL,664.0,14.0,,,,,
590,2020-05-27,AL,382.0,3.0,,,,,
591,2020-05-28,AL,498.0,8.0,,,,,
592,2020-05-29,AL,501.0,19.0,,,,,
593,2020-05-30,AL,328.0,8.0,,,,,
594,2020-05-31,AL,593.0,12.0,,,,,
595,2020-06-01,AL,582.0,16.0,,,,,
596,2020-06-02,AL,237.0,7.0,,,,,
597,2020-06-03,AL,80.0,0.0,,,,,
598,2020-06-04,AL,221.0,0.0,,,,,
599,2020-06-05,AL,315.0,23.0,,,,,
600,2020-06-06,AL,656.0,13.0,,,,,
601,2020-06-07,AL,457.0,3.0,,,,,
602,2020-06-08,AL,425.0,26.0,,,,,
603,2020-06-09,AL,497.0,11.0,,,,,
604,2020-06-10,AL,567.0,15.0,,,,,
605,2020-06-11,AL,856.0,11.0,,,,,
606,2020-06-12,AL,865.0,14.0,,,,,
607,2020-06-13,AL,891.0,4.0,,,,,
608,2020-06-14,AL,1014.0,0.0,,,,,
609,2020-06-15,AL,657.0,1.0,,,,,
610,2020-06-16,AL,640.0,11.0,,,,,
611,2020-06-17,AL,400.0,5.0,,,,,
612,2020-06-18,AL,894.0,20.0,,,,,
613,2020-06-19,AL,796.0,12.0,,,,,
614,2020-06-20,AL,547.0,16.0,,,,,
615,2020-06-21,AL,472.0,1.0,,,,,
616,2020-06-22,AL,433.0,2.0,,,,,
617,2020-06-23,AL,643.0,23.0,,,,,
618,2020-06-24,AL,967.0,27.0,,,,,
619,2020-06-25,AL,1142.0,5.0,,,,,
620,2020-06-26,AL,977.0,11.0,,,,,
621,2020-06-27,AL,900.0,12.0,,,,,
622,2020-06-28,AL,358.0,0.0,,,,,
623,2020-06-29,AL,1734.0,10.0,,,,,
624,2020-06-30,AL,870.0,21.0,,,,,
625,2020-07-01,AL,917.0,22.0,,,,,
626,2020-07-02,AL,1149.0,13.0,,,,,
627,2020-07-03,AL,1754.0,21.0,,,,,
628,2020-07-04,AL,997.0,1.0,,,,,
629,2020-07-05,AL,1091.0,0.0,,,,,
630,2020-07-06,AL,925.0,0.0,,,,,
631,2020-07-07,AL,907.0,26.0,,,,,
632,2020-07-08,AL,1177.0,25.0,,,,,
633,2020-07-09,AL,2212.0,10.0,,,,,
634,2020-07-10,AL,1334.0,36.0,,,,,
635,2020-07-11,AL,1439.0,10.0,,,,,
636,2020-07-12,AL,1640.0,7.0,,,,,
637,2020-07-13,AL,1958.0,3.0,,,,,
638,2020-07-14,AL,1710.0,40.0,,,,,
639,2020-07-15,AL,1812.0,47.0,,,,,
640,2020-07-16,AL,2021.0,19.0,,,,,
641,2020-07-17,AL,2003.0,35.0,,,,,
642,2020-07-18,AL,2143.0,21.0,,,,,
643,2020-07-19,AL,1777.0,1.0,,,,,
644,2020-07-20,AL,1880.0,4.0,,,,,
645,2020-07-21,AL,1467.0,12.0,,,,,
646,2020-07-22,AL,1455.0,61.0,,,,,
647,2020-07-23,AL,2399.0,33.0,,,,,
648,2020-07-24,AL,1793.0,41.0,,,,,
649,2020-07-25,AL,2125.0,18.0,,,,,
650,2020-07-26,AL,1164.0,17.0,,,,,
651,2020-07-27,AL,1821.0,18.0,,,,,
652,2020-07-28,AL,1251.0,0.0,,,,,
653,2020-07-29,AL,1416.0,47.0,,,,,
654,2020-07-30,AL,1980.0,27.0,,,,,
655,2020-07-31,AL,1961.0,15.0,,,,,
656,2020-08-01,AL,1626.0,23.0,,,,,
657,2020-08-02,AL,2095.0,24.0,,,,,
658,2020-08-03,AL,1217.0,6.0,,,,,
659,2020-08-04,AL,1041.0,33.0,,,,,
660,2020-08-05,AL,952.0,29.0,,,,,
661,2020-08-06,AL,1938.0,19.0,,,,,
662,2020-08-07,AL,1709.0,21.0,,,,,
663,2020-08-08,AL,1872.0,20.0,,,,,
664,2020-08-09,AL,1161.0,13.0,,,,,
665,2020-08-10,AL,1686.0,29.0,,,,,
666,2020-08-11,AL,831.0,50.0,,,,,
667,2020-08-12,AL,935.0,35.0,,,,,
668,2020-08-13,AL,771.0,8.0,,,,,
669,2020-08-14,AL,752.0,3.0,,,,,
670,2020-08-15,AL,1271.0,3.0,,,,,
671,2020-08-16,AL,853.0,2.0,,,,,
672,2020-08-17,AL,571.0,27.0,,,,,
673,2020-08-18,AL,1357.0,11.0,,,,,
674,2020-08-19,AL,1117.0,8.0,,,,,
675,2020-08-20,AL,971.0,30.0,,,,,
676,2020-08-21,AL,1183.0,22.0,,,,,
677,2020-08-22,AL,900.0,15.0,,,,,
678,2020-08-23,AL,528.0,2.0,,,,,
679,2020-08-24,AL,1650.0,11.0,,,,,
680,2020-08-25,AL,532.0,13.0,,,,,
681,2020-08-26,AL,2012.0,8.0,,,,,
682,2020-08-27,AL,1769.0,31.0,,,,,
683,2020-08-28,AL,1162.0,31.0,,,,,
684,2020-08-29,AL,1704.0,45.0,,,,,
685,2020-08-30,AL,1346.0,10.0,,,,,
686,2020-08-31,AL,823.0,20.0,,,,,
687,2020-09-01,AL,1558.0,18.0,,,,,
688,2020-09-02,AL,623.0,17.0,,,,,
689,2020-09-03,AL,1046.0,16.0,,,,,
690,2020-09-04,AL,1108.0,33.0,,,,,
691,2020-09-05,AL,1410.0,9.0,,,,,
692,2020-09-06,AL,511.0,1.0,,,,,
693,2020-09-07,AL,659.0,0.0,,,,,
694,2020-09-08,AL,633.0,1.0,,,,,
695,2020-09-09,AL,811.0,8.0,,,,,
696,2020-09-10,AL,1148.0,16.0,,,,,
697,2020-09-11,AL,1138.0,32.0,,,,,
698,2020-09-12,AL,943.0,17.0,,,,,
699,2020-09-13,AL,1109.0,1.0,,,,,
700,2020-09-14,AL,704.0,4.0,,,,,
701,2020-09-15,AL,701.0,32.0,,,,,
702,2020-09-16,AL,927.0,5.0,,,,,
703,2020-09-17,AL,670.0,9.0,,,,,
704,2020-09-18,AL,1106.0,27.0,,,,,
705,2020-09-19,AL,1301.0,9.0,,,,,
706,2020-09-20,AL,798.0,0.0,,,,,
707,2020-09-21,AL,818.0,2.0,,,,,
708,2020-09-22,AL,804.0,18.0,,,,,
709,2020-09-23,AL,569.0,31.0,,,,,
710,2020-09-24,AL,1053.0,18.0,,,,,
711,2020-09-25,AL,2452.0,,,,,,
712,2020-09-26,AL,933.0,10.0,,,,,
713,2020-09-27,AL,730.0,1.0,,,,,
714,2020-09-28,AL,662.0,0.0,,,,,
715,2020-09-29,AL,571.0,16.0,,,,,
716,2020-09-30,AL,1147.0,23.0,,,,,
717,2020-10-01,AL,1043.0,8.0,,,,,
718,2020-10-02,AL,954.0,2.0,,,,,
719,2020-10-03,AL,1682.0,8.0,,,,,
720,2020-10-04,AL,789.0,0.0,,,,,
721,2020-10-05,AL,544.0,1.0,,,,,
722,2020-10-06,AL,764.0,21.0,,,,,
723,2020-10-07,AL,941.0,21.0,,,,,
724,2020-10-08,AL,557.0,36.0,,,,,
725,2020-10-09,AL,1490.0,16.0,,,,,
726,2020-10-10,AL,1061.0,11.0,,,,,
727,2020-10-11,AL,816.0,0.0,,,,,
728,2020-10-12,AL,734.0,1.0,,,,,
729,2020-10-13,AL,1117.0,0.0,,,,,
730,2020-10-14,AL,784.0,41.0,,,,,
731,2020-10-15,AL,1185.0,50.0,,,,,
732,2020-10-16,AL,1212.0,30.0,,,,,
733,2020-10-17,AL,1288.0,2.0,,,,,
734,2020-10-18,AL,964.0,0.0,,,,,
735,2020-10-19,AL,859.0,1.0,,,,,
736,2020-10-20,AL,1043.0,16.0,,,,,
737,2020-10-21,AL,1146.0,23.0,,,,,
738,2020-10-22,AL,1390.0,15.0,,,,,
739,2020-10-23,AL,1287.0,16.0,,,,,
740,2020-10-24,AL,2360.0,7.0,,,,,
741,2020-10-25,AL,1079.0,0.0,,,,,
742,2020-10-26,AL,967.0,0.0,,,,,
743,2020-10-27,AL,1115.0,26.0,,,,,
744,2020-10-28,AL,1269.0,19.0,,,,,
745,2020-10-29,AL,1443.0,3.0,,,,,
746,2020-10-30,AL,1347.0,18.0,,,,,
747,2020-10-31,AL,1789.0,35.0,,,,,
748,2020-11-01,AL,1700.0,6.0,,,,,
749,2020-11-02,AL,907.0,0.0,,,,,
750,2020-11-03,AL,1037.0,14.0,,,,,
751,2020-11-04,AL,1848.0,19.0,,,,,
752,2020-11-05,AL,1381.0,20.0,,,,,
753,2020-11-06,AL,1556.0,23.0,,,,,
754,2020-11-07,AL,1768.0,33.0,,,,,
755,2020-11-08,AL,1205.0,2.0,,,,,
756,2020-11-09,AL,1170.0,0.0,,,,,
757,2020-11-10,AL,1710.0,36.0,,,,,
758,2020-11-11,AL,2070.0,81.0,,,,,
759,2020-11-12,AL,2000.0,12.0,,,,,
760,2020-11-13,AL,2980.0,18.0,,,,,
761,2020-11-14,AL,2226.0,15.0,,,,,
762,2020-11-15,AL,1979.0,2.0,,,,,
763,2020-11-16,AL,1410.0,1.0,,,,,
764,2020-11-17,AL,1616.0,52.0,,,,,
765,2020-11-18,AL,2638.0,46.0,,,,,
766,2020-11-19,AL,2424.0,72.0,,,,,
767,2020-11-20,AL,2463.0,32.0,,,,,
768,2020-11-21,AL,2335.0,6.0,,,,,
769,2020-11-22,AL,1798.0,0.0,,,,,
770,2020-11-23,AL,1574.0,2.0,,,,,
771,2020-11-24,AL,2785.0,13.0,,,,,
772,2020-11-25,AL,2453.0,60.0,,,,,
773,2020-11-26,AL,2639.0,40.0,,,,,
774,2020-11-27,AL,917.0,0.0,,,,,
775,2020-11-28,AL,2119.0,0.0,,,,,
776,2020-11-29,AL,2236.0,5.0,,,,,
777,2020-11-30,AL,2295.0,1.0,,,,,
778,2020-12-01,AL,3376.0,60.0,,,,,
779,2020-12-02,AL,3928.0,73.0,,,,,
780,2020-12-03,AL,3531.0,65.0,,,,,
781,2020-12-04,AL,3840.0,55.0,,,,,
782,2020-12-05,AL,3390.0,46.0,,,,,
783,2020-12-06,AL,2288.0,12.0,,,,,
784,2020-12-07,AL,2352.0,3.0,,,,,
785,2020-12-08,AL,4436.0,50.0,,,,,
786,2020-12-09,AL,3522.0,43.0,,,,,
787,2020-12-10,AL,4735.0,49.0,,,,,
788,2020-12-11,AL,3853.0,52.0,,,,,
789,2020-12-12,AL,4066.0,16.0,,,,,
790,2020-12-13,AL,2790.0,0.0,,,,,
791,2020-12-14,AL,2264.0,0.0,,,,,
792,2020-12-15,AL,3638.0,22.0,,,,,
793,2020-12-16,AL,4107.0,74.0,,,,,
794,2020-12-17,AL,4695.0,56.0,,,,,
795,2020-12-18,AL,5348.0,42.0,,,,,
796,2020-12-19,AL,4221.0,93.0,,,,,
797,2020-12-20,AL,2548.0,0.0,,,,,
798,2020-12-21,AL,2380.0,0.0,,,,,
799,2020-12-22,AL,4979.0,63.0,,,,,
800,2020-12-23,AL,4758.0,135.0,,,,,
801,2020-12-24,AL,4232.0,89.0,,,,,
802,2020-12-25,AL,3625.0,4.0,,,,,
803,2020-12-26,AL,1032.0,5.0,,,,,
804,2020-12-27,AL,2170.0,6.0,,,,,
805,2020-12-28,AL,2269.0,21.0,,,,,
806,2020-12-29,AL,3907.0,25.0,,,,,
807,2020-12-30,AL,5016.0,37.0,,,,,
808,2020-12-31,AL,4406.0,53.0,,,,,
809,2021-01-01,AL,4521.0,45.0,,,,,
810,2021-01-02,AL,3711.0,0.0,,,,,
811,2021-01-03,AL,2476.0,1.0,,,,,
812,2021-01-04,AL,2161.0,5.0,,,,,
813,2021-01-05,AL,5498.0,8.0,,,,,
814,2021-01-06,AL,4591.0,108.0,,,,,
815,2021-01-07,AL,5046.0,86.0,,,,,
816,2021-01-08,AL,5057.0,111.0,,,,,
817,2021-01-09,AL,4863.0,108.0,,,,,
818,2021-01-10,AL,2750.0,35.0,,,,,
819,2021-01-11,AL,2100.0,13.0,,,,,
820,2021-01-12,AL,3848.0,226.0,,,,,
821,2021-01-13,AL,3147.0,187.0,,,,,
822,2021-01-14,AL,3588.0,185.0,435350.0,80480.0,11699.0,0.016,0.002
823,2021-01-15,AL,2945.0,85.0,444650.0,86956.0,13488.0,0.018,0.003
824,2021-01-16,AL,3153.0,89.0,,,,,
825,2021-01-17,AL,1917.0,1.0,,,,,
826,2021-01-18,AL,1430.0,1.0,,,,,
827,2021-01-19,AL,2515.0,5.0,444650.0,114319.0,16346.0,0.023,0.003
828,2021-01-20,AL,3112.0,157.0,483275.0,121113.0,17956.0,0.025,0.004
829,2021-01-21,AL,2881.0,96.0,493125.0,144429.0,21345.0,0.029,0.004
830,2021-01-22,AL,3551.0,107.0,519525.0,174317.0,24840.0,0.036,0.005
831,2021-01-23,AL,3355.0,171.0,521225.0,193955.0,27422.0,0.04,0.006
832,2021-01-24,AL,1728.0,3.0,521225.0,213833.0,29736.0,0.044,0.006
833,2021-01-25,AL,1839.0,2.0,521225.0,220464.0,29978.0,0.045,0.006
834,2021-01-26,AL,2900.0,234.0,569000.0,223854.0,30933.0,0.046,0.006
835,2021-01-27,AL,3177.0,276.0,634000.0,232633.0,33595.0,0.047,0.007
836,2021-01-28,AL,3648.0,168.0,655275.0,241337.0,37431.0,0.049,0.008
837,2021-01-29,AL,2848.0,226.0,659400.0,256601.0,44073.0,0.052,0.009
838,2021-01-30,AL,0.0,0.0,659400.0,288368.0,53742.0,0.059,0.011
839,2021-01-31,AL,4057.0,122.0,659400.0,298301.0,55331.0,0.061,0.011
840,2021-02-01,AL,1221.0,0.0,659400.0,301628.0,56308.0,0.062,0.011
841,2021-02-02,AL,2078.0,206.0,680550.0,312711.0,58825.0,0.064,0.012
842,2021-02-03,AL,2118.0,309.0,765150.0,324998.0,62990.0,0.066,0.013
843,2021-02-04,AL,2767.0,162.0,799675.0,338845.0,69155.0,0.069,0.014
844,2021-02-05,AL,1496.0,84.0,799875.0,353522.0,76603.0,0.072,0.016
845,2021-02-06,AL,1992.0,64.0,804100.0,370275.0,84278.0,0.076,0.017
846,2021-02-07,AL,1112.0,2.0,804100.0,375567.0,86141.0,0.077,0.018
847,2021-02-08,AL,925.0,8.0,,,,,
848,2021-02-09,AL,1318.0,56.0,823600.0,395196.0,95033.0,0.081,0.019
849,2021-02-10,AL,1401.0,309.0,861175.0,412462.0,102520.0,0.084,0.021
850,2021-02-11,AL,1503.0,133.0,911875.0,431259.0,111036.0,0.088,0.023
851,2021-02-12,AL,1097.0,159.0,936200.0,448071.0,122019.0,0.091,0.025
852,2021-02-13,AL,1189.0,62.0,963600.0,467032.0,133029.0,0.095,0.027
853,2021-02-14,AL,1075.0,0.0,965550.0,474065.0,137032.0,0.097,0.028
854,2021-02-15,AL,674.0,2.0,,,,,
855,2021-02-16,AL,883.0,13.0,1015775.0,486206.0,149288.0,0.099,0.03
856,2021-02-17,AL,679.0,89.0,1032175.0,494424.0,154341.0,0.101,0.031
857,2021-02-18,AL,1198.0,78.0,1032175.0,505660.0,165104.0,0.103,0.034
858,2021-02-19,AL,847.0,149.0,1077600.0,545431.0,192304.0,0.111,0.039
859,2021-02-20,AL,774.0,17.0,1078800.0,560968.0,214512.0,0.114,0.044
860,2021-02-21,AL,857.0,2.0,1082100.0,567505.0,219639.0,0.116,0.045
861,2021-02-22,AL,677.0,0.0,1082100.0,583741.0,228101.0,0.119,0.047
862,2021-02-23,AL,1453.0,68.0,1084440.0,593936.0,239425.0,0.121,0.049
863,2021-02-24,AL,1247.0,84.0,1138650.0,604602.0,253615.0,0.123,0.052
864,2021-02-25,AL,890.0,87.0,1170120.0,615100.0,268465.0,0.125,0.055
865,2021-02-26,AL,739.0,38.0,1380380.0,627063.0,286095.0,0.128,0.058
866,2021-02-27,AL,834.0,61.0,1402180.0,643208.0,307868.0,0.131,0.063
867,2021-02-28,AL,569.0,0.0,1402280.0,649745.0,313290.0,0.133,0.064
868,2021-03-01,AL,517.0,2.0,1402280.0,653309.0,316073.0,0.133,0.064
869,2021-03-02,AL,652.0,60.0,1461320.0,663187.0,330046.0,0.135,0.067
870,2021-03-03,AL,2733.0,38.0,1469100.0,674810.0,346841.0,0.138,0.071
871,2021-03-04,AL,922.0,65.0,1530470.0,688791.0,365456.0,0.14,0.075
872,2021-03-05,AL,811.0,28.0,1556460.0,704173.0,383078.0,0.144,0.078
873,2021-03-06,AL,524.0,27.0,1628350.0,721109.0,402061.0,0.147,0.082
874,2021-03-07,AL,408.0,0.0,1628350.0,727681.0,406723.0,0.148,0.083
875,2021-03-08,AL,273.0,0.0,1628350.0,732967.0,409937.0,0.149,0.084
876,2021-03-09,AL,524.0,38.0,1689050.0,747268.0,420083.0,0.152,0.086
877,2021-03-10,AL,782.0,36.0,1775660.0,768502.0,435018.0,0.157,0.089
878,2021-03-11,AL,865.0,52.0,1816230.0,790864.0,452746.0,0.161,0.092
879,2021-03-12,AL,448.0,25.0,1838400.0,816418.0,472325.0,0.167,0.096
880,2021-03-13,AL,594.0,28.0,1918560.0,841394.0,492755.0,0.172,0.1
881,2021-03-14,AL,368.0,0.0,1918560.0,849337.0,497653.0,0.173,0.101
882,2021-03-15,AL,,2.0,1918560.0,854302.0,501344.0,0.174,0.102
883,2021-03-16,AL,488.0,8.0,2004160.0,871536.0,511869.0,0.178,0.104
884,2021-03-17,AL,759.0,26.0,2080870.0,893767.0,523649.0,0.182,0.107
885,2021-03-18,AL,572.0,28.0,2118650.0,912663.0,533375.0,0.186,0.109
886,2021-03-19,AL,531.0,34.0,2141210.0,937614.0,547257.0,0.191,0.112
887,2021-03-20,AL,508.0,11.0,2177880.0,960539.0,561254.0,0.196,0.114
888,2021-03-21,AL,373.0,0.0,2177880.0,968459.0,566632.0,0.198,0.116
889,2021-03-22,AL,319.0,0.0,2177880.0,972986.0,569127.0,0.198,0.116
890,2021-03-23,AL,10.0,14.0,2275030.0,994253.0,579598.0,0.203,0.118
891,2021-03-24,AL,922.0,37.0,2403720.0,1019858.0,589979.0,0.208,0.12
892,2021-03-25,AL,427.0,17.0,2459980.0,1048838.0,600666.0,0.214,0.123
893,2021-03-26,AL,442.0,19.0,2497410.0,1072623.0,611694.0,0.219,0.125
894,2021-03-27,AL,492.0,3.0,2535880.0,1098597.0,623385.0,0.224,0.127
895,2021-03-28,AL,319.0,0.0,2537050.0,1108253.0,628500.0,0.226,0.128
896,2021-03-29,AL,228.0,0.0,2537050.0,1113924.0,631388.0,0.227,0.129
897,2021-03-30,AL,361.0,1.0,2722700.0,1134739.0,643450.0,0.231,0.131
898,2021-03-31,AL,408.0,27.0,2796630.0,1155139.0,656899.0,0.236,0.134
899,2021-04-01,AL,478.0,0.0,2839540.0,1184284.0,673773.0,0.242,0.137
900,2021-04-02,AL,400.0,54.0,2872410.0,1211424.0,691082.0,0.247,0.141
901,2021-04-03,AL,349.0,30.0,2891780.0,1234131.0,705197.0,0.252,0.144
902,2021-04-04,AL,194.0,0.0,2892950.0,1242706.0,709849.0,0.253,0.145
903,2021-04-05,AL,109.0,1.0,2892950.0,1248029.0,711596.0,0.255,0.145
904,2021-04-06,AL,196.0,14.0,3106870.0,1267859.0,725270.0,0.259,0.148
905,2021-04-07,AL,338.0,0.0,3149910.0,1291487.0,744961.0,0.263,0.152
906,2021-04-08,AL,464.0,23.0,3170520.0,1317995.0,764450.0,0.269,0.156
907,2021-04-09,AL,318.0,11.0,3248260.0,1344658.0,788325.0,0.274,0.161
908,2021-04-10,AL,354.0,26.0,3278980.0,1371201.0,811323.0,0.28,0.165
909,2021-04-11,AL,311.0,0.0,3278980.0,1382951.0,819550.0,0.282,0.167
910,2021-04-12,AL,172.0,0.0,3278980.0,1389598.0,824052.0,0.283,0.168
911,2021-04-13,AL,,10.0,3358930.0,1407463.0,844353.0,0.287,0.172
912,2021-04-14,AL,277.0,6.0,3493380.0,1426530.0,868550.0,0.291,0.177
913,2021-04-15,AL,421.0,8.0,3516420.0,1442051.0,893002.0,0.294,0.182
914,2021-04-16,AL,422.0,3.0,3531670.0,1459377.0,915654.0,0.298,0.187
